trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
157,False,"{'a': 0.75, 'e': 0.012999999999999845}",25,0,43.25065896048915,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.75, 'e': 0.012999999999999845}",20,0,30.935094298422506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.75, 'e': 0.012999999999999845}",25,0,38.104302323721654,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
160,False,"{'a': 0.75, 'e': 0.011999999999999844}",20,0,33.578773515430676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.75, 'e': 0.011999999999999844}",20,0,25.072327140561796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.75, 'e': 0.011999999999999844}",20,10,18.83508057053514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.75, 'e': 0.011999999999999844}",25,15,21.18761952271876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.75, 'e': 0.011999999999999844}",25,16,13.74730409842158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.75, 'e': 0.011999999999999844}",20,14,11.793532541061271,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.75, 'e': 0.011999999999999844}",30,10,34.923334517490495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.75, 'e': 0.011999999999999844}",25,15,19.555138513823877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.75, 'e': 0.011999999999999844}",20,6,23.39115330346813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.75, 'e': 0.011999999999999844}",20,10,19.00395521673099,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.75, 'e': 0.011999999999999844}",20,3,31.84871427683601,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.75, 'e': 0.010999999999999843}",25,14,22.899765903882805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.75, 'e': 0.010999999999999843}",25,13,25.77851275689963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.75, 'e': 0.010999999999999843}",30,18,20.649570239866886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.75, 'e': 0.010999999999999843}",30,11,32.22621370056345,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.75, 'e': 0.010999999999999843}",20,0,12.758420129159145,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1,True,"{'a': 0.75, 'e': 0.008999999999999841}",25,0,42.10500639050032,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.75, 'e': 0.008999999999999841}",25,12,20.16768988960711,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.75, 'e': 0.008999999999999841}",25,13,23.801296300076956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.75, 'e': 0.008999999999999841}",25,6,31.025070284319664,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.75, 'e': 0.008999999999999841}",35,26,14.387114653005629,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.75, 'e': 0.008999999999999841}",20,3,28.807434191901365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.75, 'e': 0.008999999999999841}",20,0,30.403691778287072,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
